,yr_released,report_year,supervising_dist,release_type,race_ethnicity,age_released,sex,crime_class,crime_type,crime_subtype,recidivist,target_pop
18807,2014,2017,,,White - Hispanic,25-34,Male,C Felony,Drug,Trafficking,No,No
18808,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Violent,Other Violent,No,Yes
18809,2014,2017,2JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Violent,Assault,No,Yes
18810,2014,2017,1JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Property,Forgery/Fraud,No,No
18811,2014,2017,1JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Property,Forgery/Fraud,No,No
18812,2014,2017,1JD,Parole,American Indian or Alaska Native - Non-Hispanic,Under 25,Male,B Felony,Drug,Trafficking,Yes,No
18813,2014,2017,5JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Drug,Trafficking,Yes,Yes
18814,2014,2017,,,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,No
18815,2014,2017,,,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,No
18816,2014,2017,,,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,No
18817,2014,2017,,,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,No
18818,2014,2017,,,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,No
18819,2014,2017,,,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,No
18820,2014,2017,,,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,No
18821,2014,2017,,,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,No
18822,2014,2017,8JD,Parole,White - Non-Hispanic,45-54,Male,C Felony,Property,Burglary,Yes,No
18823,2014,2017,2JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Violent,Other Violent,No,No
18824,2014,2017,7JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Property,Forgery/Fraud,Yes,No
18825,2014,2017,7JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Violent,Assault,Yes,Yes
18826,2014,2017,,,White - Non-Hispanic,Under 25,Male,Special Sentence 2005,Violent,Sex,Yes,No
18827,2014,2017,,,Black - Non-Hispanic,55 and Older,Male,C Felony,Violent,Other Violent,No,Yes
18828,2014,2017,,,White - Hispanic,45-54,Male,D Felony,Violent,Murder/Manslaughter,No,No
18829,2014,2017,5JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Property,Theft,No,No
18830,2014,2017,5JD,Parole,Asian or Pacific Islander - Non-Hispanic,35-44,Male,D Felony,Drug,Trafficking,No,No
18831,2014,2017,5JD,Parole,Asian or Pacific Islander - Non-Hispanic,35-44,Male,D Felony,Drug,Trafficking,No,No
18832,2014,2017,6JD,Parole,Black - Non-Hispanic,35-44,Male,D Felony,Drug,Trafficking,No,Yes
18833,2014,2017,3JD,Parole,White - Non-Hispanic,35-44,Female,C Felony,Drug,Trafficking,No,No
18834,2014,2017,3JD,Parole,White - Non-Hispanic,35-44,Female,C Felony,Drug,Trafficking,No,No
18835,2014,2017,8JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,Yes
18836,2014,2017,8JD,Parole,Black - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,No,Yes
18837,2014,2017,8JD,Parole,Black - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,No,Yes
18838,2014,2017,8JD,Parole,Black - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,No,Yes
18839,2014,2017,2JD,Parole,White - Non-Hispanic,35-44,Female,C Felony,Property,Theft,No,No
18840,2014,2017,2JD,Parole,White - Non-Hispanic,35-44,Female,C Felony,Property,Theft,No,No
18841,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Violent,Assault,Yes,Yes
18842,2014,2017,7JD,Parole,White - Non-Hispanic,25-34,Male,B Felony,Drug,Trafficking,No,Yes
18843,2014,2017,4JD,Parole,Black - Non-Hispanic,25-34,Male,D Felony,Violent,Assault,No,No
18844,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Male,B Felony,Drug,Trafficking,No,No
18845,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Male,B Felony,Drug,Trafficking,No,No
18846,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Male,B Felony,Drug,Trafficking,No,No
18847,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Male,B Felony,Drug,Trafficking,No,No
18848,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Male,B Felony,Drug,Trafficking,No,No
18849,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Male,B Felony,Drug,Trafficking,No,No
18850,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Male,B Felony,Drug,Trafficking,No,No
18851,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Male,B Felony,Drug,Trafficking,No,No
18852,2014,2017,,,Black - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Property,Theft,Yes,No
18853,2014,2017,8JD,Parole,White - Non-Hispanic,Under 25,Male,C Felony,Drug,Trafficking,No,Yes
18854,2014,2017,8JD,Parole,White - Non-Hispanic,Under 25,Male,C Felony,Drug,Trafficking,No,Yes
18855,2014,2017,2JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,No
18856,2014,2017,7JD,Parole,White - Non-Hispanic,25-34,Female,B Felony,Other,Other Criminal,No,No
18857,2014,2017,5JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Violent,Assault,No,No
18858,2014,2017,5JD,Parole,Black - Non-Hispanic,25-34,Male,D Felony,Property,Burglary,Yes,No
18859,2014,2017,,,White - Non-Hispanic,35-44,Male,Special Sentence 2005,Violent,Sex,Yes,Yes
18860,2014,2017,1JD,Parole,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Public Order,Alcohol,No,Yes
18861,2014,2017,8JD,Parole,Black - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,Yes,No
18862,2014,2017,7JD,Parole,Black - Non-Hispanic,55 and Older,Male,D Felony,Property,Burglary,No,No
18863,2014,2017,7JD,Parole,Black - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,No,No
18864,2014,2017,7JD,Parole,Black - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,No,No
18865,2014,2017,7JD,Parole,Black - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,No,No
18866,2014,2017,7JD,Parole,Black - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,No,No
18867,2014,2017,6JD,Parole,White - Non-Hispanic,35-44,Female,D Felony,Property,Forgery/Fraud,Yes,No
18868,2014,2017,1JD,Parole,White - Non-Hispanic,55 and Older,Male,D Felony,Public Order,OWI,No,Yes
18869,2014,2017,5JD,Parole,White - Non-Hispanic,45-54,Male,B Felony,Drug,Trafficking,Yes,No
18870,2014,2017,,,White - Non-Hispanic,25-34,Male,C Felony,Violent,Sex,Yes,No
18871,2014,2017,,,White - Non-Hispanic,Under 25,Female,C Felony,Property,Burglary,No,Yes
18872,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Public Order,OWI,Yes,No
18873,2014,2017,5JD,Parole,White - Non-Hispanic,55 and Older,Male,Felony - Enhancement to Original Penalty,Other,Other Criminal,Yes,No
18874,2014,2017,3JD,Parole,White - Non-Hispanic,55 and Older,Male,B Felony,Drug,Trafficking,No,Yes
18875,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Property,Arson,No,No
18876,2014,2017,,,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Sex,No,No
18877,2014,2017,2JD,Parole,Black - Non-Hispanic,Under 25,Male,C Felony,Drug,Trafficking,Yes,No
18878,2014,2017,,,White - Non-Hispanic,35-44,Male,D Felony,Property,Burglary,No,No
18879,2014,2017,,,White - Non-Hispanic,35-44,Male,D Felony,Property,Burglary,No,No
18880,2014,2017,,,White - Non-Hispanic,35-44,Male,D Felony,Property,Burglary,No,No
18881,2014,2017,,,White - Non-Hispanic,35-44,Male,D Felony,Property,Burglary,No,No
18882,2014,2017,,,White - Non-Hispanic,35-44,Male,D Felony,Property,Burglary,No,No
18883,2014,2017,,,White - Non-Hispanic,45-54,Female,D Felony,Public Order,OWI,No,No
18884,2014,2017,2JD,Parole,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Public Order,Alcohol,Yes,No
18885,2014,2017,4JD,Parole,White - Non-Hispanic,45-54,Male,C Felony,Violent,Kidnap,Yes,No
18886,2014,2017,,,White - Non-Hispanic,Under 25,Female,D Felony,Violent,Assault,No,No
18887,2014,2017,5JD,Parole,White - Non-Hispanic,25-34,Female,Aggravated Misdemeanor,Violent,Assault,Yes,No
18888,2014,2017,5JD,Parole,White - Non-Hispanic,45-54,Female,C Felony,Drug,Trafficking,Yes,No
18889,2014,2017,8JD,Parole,White - Non-Hispanic,45-54,Male,Felony - Enhancement to Original Penalty,Other,Other Criminal,No,Yes
18890,2014,2017,8JD,Parole,White - Non-Hispanic,45-54,Male,Felony - Enhancement to Original Penalty,Other,Other Criminal,No,Yes
18891,2014,2017,,,White - Non-Hispanic,Under 25,Male,D Felony,Drug,Trafficking,Yes,Yes
18892,2014,2017,1JD,Parole,Black - Non-Hispanic,55 and Older,Male,Aggravated Misdemeanor,Public Order,Traffic,No,No
18893,2014,2017,8JD,Parole,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,No,Yes
18894,2014,2017,5JD,Parole,Black - Non-Hispanic,35-44,Male,Felony - Enhancement to Original Penalty,Other,Other Criminal,Yes,No
18895,2014,2017,6JD,Parole,American Indian or Alaska Native - Non-Hispanic,35-44,Male,D Felony,Public Order,OWI,Yes,No
18896,2014,2017,5JD,Parole,Asian or Pacific Islander - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,No
18897,2014,2017,8JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Drug,Trafficking,Yes,No
18898,2014,2017,7JD,Parole,Black - Non-Hispanic,35-44,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,No,No
18899,2014,2017,1JD,Parole,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Violent,Assault,Yes,Yes
18900,2014,2017,,,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Sex,Yes,No
18901,2014,2017,,,White - Non-Hispanic,35-44,Male,C Felony,Property,Burglary,No,Yes
18902,2014,2017,,,White - Non-Hispanic,35-44,Male,C Felony,Property,Burglary,No,Yes
18903,2014,2017,1JD,Parole,White - Non-Hispanic,35-44,Female,D Felony,Violent,Assault,No,Yes
18904,2014,2017,4JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Drug,Trafficking,No,No
18905,2014,2017,,,Black - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Other,Other Criminal,Yes,No
18906,2014,2017,5JD,Parole,Black - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,No
18907,2014,2017,1JD,Parole,Black - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Public Order,OWI,No,No
18908,2014,2017,,,Black - Non-Hispanic,45-54,Female,Aggravated Misdemeanor,Property,Theft,No,Yes
18909,2014,2017,,,Black - Non-Hispanic,45-54,Female,Aggravated Misdemeanor,Property,Theft,No,Yes
18910,2014,2017,,,Black - Non-Hispanic,45-54,Female,Aggravated Misdemeanor,Property,Theft,No,Yes
18911,2014,2017,5JD,Parole,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Public Order,Traffic,Yes,No
18912,2014,2017,7JD,Parole,White - Hispanic,25-34,Male,B Felony,Violent,Other Violent,No,No
18913,2014,2017,8JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Property,Burglary,No,Yes
18914,2014,2017,5JD,Parole,Black - Hispanic,35-44,Male,Aggravated Misdemeanor,Property,Forgery/Fraud,Yes,No
18915,2014,2017,5JD,Parole,Black - Non-Hispanic,35-44,Male,D Felony,Drug,Drug Possession,No,Yes
18916,2014,2017,,,Black - Non-Hispanic,35-44,Male,D Felony,Drug,Other Drug,No,No
18917,2014,2017,,,Black - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Public Order,OWI,No,Yes
18918,2014,2017,5JD,Parole,White - Non-Hispanic,25-34,Female,Aggravated Misdemeanor,Drug,Drug Possession,No,No
18919,2014,2017,,,White - Non-Hispanic,25-34,Female,D Felony,Drug,Other Drug,No,Yes
18920,2014,2017,6JD,Parole,White - Non-Hispanic,35-44,Male,B Felony,Other,Other Criminal,No,Yes
18921,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Female,D Felony,Public Order,Weapons,No,Yes
18922,2014,2017,2JD,Parole,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Drug,Drug Possession,Yes,No
18923,2014,2017,5JD,Parole,White - Non-Hispanic,55 and Older,Male,D Felony,Property,Theft,Yes,No
18924,2014,2017,1JD,Parole,Black - Non-Hispanic,Under 25,Male,C Felony,Violent,Assault,No,Yes
18925,2014,2017,,,White - Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,No
18926,2014,2017,,,White - Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,No
18927,2014,2017,8JD,Parole,White - Non-Hispanic,45-54,Male,Felony - Enhancement to Original Penalty,Other,Other Criminal,Yes,Yes
18928,2014,2017,5JD,Parole,American Indian or Alaska Native - Non-Hispanic,25-34,Male,C Felony,Violent,Other Violent,Yes,No
18929,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,Yes,No
18930,2014,2017,,,White - Hispanic,35-44,Male,D Felony,Violent,Assault,No,No
18931,2014,2017,,,White - Hispanic,35-44,Male,D Felony,Violent,Assault,No,No
18932,2014,2017,,,White - Hispanic,35-44,Male,D Felony,Violent,Assault,No,No
18933,2014,2017,1JD,Parole,White - Non-Hispanic,Under 25,Male,C Felony,Violent,Assault,No,No
18934,2014,2017,1JD,Parole,Black - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Violent,Assault,Yes,No
18935,2014,2017,,,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Sex,No,Yes
18936,2014,2017,3JD,Parole,White - Non-Hispanic,45-54,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,Yes,No
18937,2014,2017,1JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Violent,Assault,No,No
18938,2014,2017,1JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Violent,Assault,No,No
18939,2014,2017,1JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Violent,Assault,No,No
18940,2014,2017,5JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Drug,Drug Possession,No,No
18941,2014,2017,5JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Drug,Drug Possession,No,No
18942,2014,2017,5JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Drug,Drug Possession,No,No
18943,2014,2017,5JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Drug,Drug Possession,No,No
18944,2014,2017,1JD,Parole,White - Non-Hispanic,45-54,Male,B Felony,Drug,Trafficking,No,Yes
18945,2014,2017,1JD,Parole,White - Non-Hispanic,45-54,Male,B Felony,Drug,Trafficking,No,Yes
18946,2014,2017,,,Black - Non-Hispanic,Under 25,Male,D Felony,Violent,Assault,No,Yes
18947,2014,2017,5JD,Parole,White - Non-Hispanic,Under 25,Female,Aggravated Misdemeanor,Property,Burglary,No,Yes
18948,2014,2017,5JD,Parole,Black - Non-Hispanic,45-54,Female,Aggravated Misdemeanor,Public Order,Traffic,No,No
18949,2014,2017,8JD,Parole,White - Non-Hispanic,35-44,Male,Felony - Enhancement to Original Penalty,Other,Other Criminal,No,Yes
18950,2014,2017,5JD,Parole,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Violent,Assault,Yes,No
18951,2014,2017,1JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,No,No
18952,2014,2017,1JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,No,No
18953,2014,2017,1JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,No,No
18954,2014,2017,1JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,No,No
18955,2014,2017,1JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,No,No
18956,2014,2017,7JD,Parole,Black - Non-Hispanic,Under 25,Male,D Felony,Violent,Assault,Yes,No
18957,2014,2017,8JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Public Order,OWI,No,Yes
18958,2014,2017,8JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Public Order,OWI,No,Yes
18959,2014,2017,5JD,Parole,White - Hispanic,25-34,Male,D Felony,Violent,Assault,No,No
18960,2014,2017,,,Black - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,Yes,Yes
18961,2014,2017,7JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Public Order,OWI,No,No
18962,2014,2017,7JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Public Order,OWI,No,No
18963,2014,2017,,,Black - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Sex,Yes,No
18964,2014,2017,5JD,Parole,White - Non-Hispanic,45-54,Female,D Felony,Public Order,OWI,No,No
18965,2014,2017,5JD,Parole,Black - Non-Hispanic,45-54,Male,B Felony,Violent,Murder/Manslaughter,No,No
18966,2014,2017,5JD,Parole,White - Hispanic,45-54,Male,Felony - Enhancement to Original Penalty,Other,Other Criminal,No,Yes
18967,2014,2017,6JD,Parole,Black - Non-Hispanic,25-34,Male,C Felony,Violent,Assault,No,No
18968,2014,2017,,,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,Yes,No
18969,2014,2017,1JD,Parole,White - Non-Hispanic,25-34,Male,B Felony,Violent,Other Violent,Yes,Yes
18970,2014,2017,6JD,Parole,White - Non-Hispanic,45-54,Male,Felony - Enhancement to Original Penalty,Other,Other Criminal,Yes,No
18971,2014,2017,3JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Property,Theft,Yes,No
18972,2014,2017,8JD,Parole,White - Non-Hispanic,25-34,Female,C Felony,Drug,Trafficking,Yes,Yes
18973,2014,2017,,,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Public Order,Alcohol,Yes,No
18974,2014,2017,2JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,Yes
18975,2014,2017,2JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,Yes
18976,2014,2017,2JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,Yes
18977,2014,2017,2JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,Yes
18978,2014,2017,1JD,Parole,Black - Non-Hispanic,25-34,Male,C Felony,Violent,Other Violent,No,No
18979,2014,2017,,,White - Hispanic,25-34,Male,B Felony,Drug,Trafficking,No,No
18980,2014,2017,,,White - Hispanic,25-34,Male,B Felony,Drug,Trafficking,No,No
18981,2014,2017,,,White - Hispanic,25-34,Male,B Felony,Drug,Trafficking,No,No
18982,2014,2017,,,White - Hispanic,25-34,Male,B Felony,Drug,Trafficking,No,No
18983,2014,2017,8JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Property,Burglary,Yes,No
18984,2014,2017,,,White - Non-Hispanic,45-54,Female,Aggravated Misdemeanor,Public Order,Prostitution/Pimping,No,No
18985,2014,2017,,,Black - Non-Hispanic,35-44,Male,Felony - Enhancement to Original Penalty,Violent,Sex,No,No
18986,2014,2017,,,Black - Non-Hispanic,25-34,Male,D Felony,Public Order,OWI,Yes,No
18987,2014,2017,5JD,Parole,Black - Non-Hispanic,Under 25,Female,C Felony,Drug,Trafficking,No,No
18988,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Public Order,Weapons,No,No
18989,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Public Order,Weapons,No,No
18990,2014,2017,1JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Property,Burglary,Yes,No
18991,2014,2017,3JD,Parole,Asian or Pacific Islander - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,No
18992,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,Yes,No
18993,2014,2017,5JD,Parole,White - Hispanic,45-54,Male,C Felony,Drug,Trafficking,No,No
18994,2014,2017,1JD,Parole,Black - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Public Order,Traffic,Yes,Yes
18995,2014,2017,5JD,Parole,White - Non-Hispanic,Under 25,Female,C Felony,Other,Other Violent,No,No
18996,2014,2017,,,White - Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,Yes,No
18997,2014,2017,3JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Property,Theft,No,No
18998,2014,2017,2JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Drug,Other Drug,No,Yes
18999,2014,2017,1JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Public Order,OWI,No,No
19000,2014,2017,1JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Public Order,OWI,No,No
19001,2014,2017,1JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Public Order,OWI,No,No
19002,2014,2017,1JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Public Order,OWI,No,No
19003,2014,2017,5JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,No
19004,2014,2017,5JD,Parole,White - Non-Hispanic,45-54,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,Yes,Yes
19005,2014,2017,1JD,Parole,Black - Non-Hispanic,25-34,Female,Aggravated Misdemeanor,Property,Theft,No,No
19006,2014,2017,,,White - Non-Hispanic,25-34,Female,Aggravated Misdemeanor,Violent,Assault,No,No
19007,2014,2017,,,White - Non-Hispanic,25-34,Female,Aggravated Misdemeanor,Violent,Assault,No,No
19008,2014,2017,,,White - Non-Hispanic,25-34,Female,Aggravated Misdemeanor,Violent,Assault,No,No
19009,2014,2017,3JD,Parole,White - Non-Hispanic,25-34,Female,Aggravated Misdemeanor,Violent,Kidnap,No,No
19010,2014,2017,,,White - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Violent,Other Violent,No,Yes
19011,2014,2017,,,White - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Violent,Other Violent,No,Yes
19012,2014,2017,,,White - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,No,Yes
19013,2014,2017,,,White - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,No,Yes
19014,2014,2017,,,White - Non-Hispanic,45-54,Female,D Felony,Public Order,OWI,No,No
19015,2014,2017,5JD,Parole,White - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Violent,Assault,No,Yes
19016,2014,2017,2JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Property,Theft,Yes,No
19017,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Public Order,OWI,No,No
19018,2014,2017,2JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Public Order,OWI,Yes,No
19019,2014,2017,2JD,Parole,Black - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,Yes,No
19020,2014,2017,5JD,Parole,White - Non-Hispanic,Under 25,Female,Aggravated Misdemeanor,Public Order,OWI,Yes,Yes
19021,2014,2017,,,Black - Non-Hispanic,35-44,Male,D Felony,Property,Theft,Yes,Yes
19022,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Female,Felony - Enhancement to Original Penalty,Other,Other Criminal,Yes,No
19023,2014,2017,,,Black - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Violent,Assault,No,No
19024,2014,2017,,,Black - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Violent,Assault,No,No
