,yr_released,report_year,race_ethnicity,age_released,crime_class,crime_type,crime_subtype,release_type,super_dist,recidivist,target_pop,sex,crime_class_map,race_ethnicity_map,release_type_map,recidivist_map,target_pop_map,sex_map,age_released_map
18029,2014,2017,White - Non-Hispanic,25-34,D Felony,Violent,Assault,unknown,unknown,No,Yes,Male,D Felony,White,unknown,0,1,0,1
18030,2014,2017,Black - Non-Hispanic,Under 25,Aggravated Misdemeanor,Public Order,Weapons,unknown,unknown,No,No,Male,Aggravated Misdemeanor,Black,unknown,0,0,0,0
18031,2014,2017,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Parole,3JD,Yes,No,Male,Aggravated Misdemeanor,White,Paroled,1,0,0,1
18032,2014,2017,White - Non-Hispanic,Under 25,D Felony,Property,Forgery/Fraud,Parole,8JD,No,No,Male,D Felony,White,Paroled,0,0,0,0
18033,2014,2017,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,7JD,Yes,Yes,Male,C Felony,White,Paroled,1,1,0,1
18034,2014,2017,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Property,Theft,Parole,4JD,No,No,Male,Aggravated Misdemeanor,White,Paroled,0,0,0,2
18035,2014,2017,Black - Non-Hispanic,25-34,Felony - Enhancement to Original Penalty,Other,Other Criminal,unknown,unknown,No,No,Male,Felony - Enhancement to Original Penalty,Black,unknown,0,0,0,1
18036,2014,2017,White - Hispanic,55 and Older,D Felony,Property,Forgery/Fraud,unknown,unknown,No,No,Male,D Felony,Hispanic,unknown,0,0,0,4
18037,2014,2017,White - Non-Hispanic,55 and Older,B Felony,Violent,Sex,unknown,unknown,No,No,Male,B Felony,White,unknown,0,0,0,4
18038,2014,2017,White - Non-Hispanic,55 and Older,B Felony,Violent,Sex,unknown,unknown,No,No,Male,B Felony,White,unknown,0,0,0,4
18039,2014,2017,White - Non-Hispanic,55 and Older,B Felony,Violent,Sex,unknown,unknown,No,No,Male,B Felony,White,unknown,0,0,0,4
18040,2014,2017,White - Non-Hispanic,25-34,B Felony,Drug,Trafficking,unknown,unknown,No,No,Male,B Felony,White,unknown,0,0,0,1
18041,2014,2017,White - Non-Hispanic,25-34,B Felony,Drug,Trafficking,unknown,unknown,No,No,Male,B Felony,White,unknown,0,0,0,1
18042,2014,2017,White - Non-Hispanic,25-34,B Felony,Drug,Trafficking,unknown,unknown,No,No,Male,B Felony,White,unknown,0,0,0,1
18043,2014,2017,White - Non-Hispanic,25-34,B Felony,Drug,Trafficking,unknown,unknown,No,No,Male,B Felony,White,unknown,0,0,0,1
18044,2014,2017,White - Non-Hispanic,25-34,B Felony,Drug,Trafficking,unknown,unknown,No,No,Male,B Felony,White,unknown,0,0,0,1
18045,2014,2017,White - Hispanic,45-54,Aggravated Misdemeanor,Public Order,Alcohol,Parole,2JD,Yes,No,Male,Aggravated Misdemeanor,Hispanic,Paroled,1,0,0,3
18046,2014,2017,White - Non-Hispanic,45-54,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,6JD,No,Yes,Male,Felony - Enhancement to Original Penalty,White,Paroled,0,1,0,3
18047,2014,2017,White - Non-Hispanic,45-54,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,6JD,No,Yes,Male,Felony - Enhancement to Original Penalty,White,Paroled,0,1,0,3
18048,2014,2017,Black - Non-Hispanic,35-44,D Felony,Drug,Trafficking,Parole,7JD,No,No,Male,D Felony,Black,Paroled,0,0,0,2
18049,2014,2017,Black - Non-Hispanic,35-44,D Felony,Drug,Trafficking,Parole,7JD,No,No,Male,D Felony,Black,Paroled,0,0,0,2
18050,2014,2017,Black - Non-Hispanic,35-44,D Felony,Drug,Trafficking,Parole,7JD,No,No,Male,D Felony,Black,Paroled,0,0,0,2
18051,2014,2017,Asian or Pacific Islander - Non-Hispanic,35-44,C Felony,Violent,Assault,Parole,5JD,No,No,Male,C Felony,Asian or Pacific Islander,Paroled,0,0,0,2
18052,2014,2017,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,8JD,Yes,No,Female,C Felony,White,Paroled,1,0,1,1
18053,2014,2017,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Property,Vandalism,Parole,5JD,No,Yes,Male,Aggravated Misdemeanor,White,Paroled,0,1,0,0
18054,2014,2017,White - Non-Hispanic,45-54,D Felony,Drug,Drug Possession,Parole,5JD,No,Yes,Male,D Felony,White,Paroled,0,1,0,3
18055,2014,2017,White - Non-Hispanic,45-54,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,1JD,No,Yes,Male,Felony - Enhancement to Original Penalty,White,Paroled,0,1,0,3
18056,2014,2017,Black - Non-Hispanic,45-54,D Felony,Property,Burglary,Parole,7JD,Yes,No,Male,D Felony,Black,Paroled,1,0,0,3
18057,2014,2017,White - Non-Hispanic,Under 25,D Felony,Drug,Trafficking,Parole,2JD,Yes,Yes,Male,D Felony,White,Paroled,1,1,0,0
18058,2014,2017,White - Non-Hispanic,45-54,C Felony,Drug,Trafficking,Parole,5JD,No,Yes,Female,C Felony,White,Paroled,0,1,1,3
18059,2014,2017,Black - Non-Hispanic,35-44,D Felony,Drug,Trafficking,Parole,5JD,Yes,No,Male,D Felony,Black,Paroled,1,0,0,2
18060,2014,2017,Black - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole,5JD,Yes,No,Male,C Felony,Black,Paroled,1,0,0,2
18061,2014,2017,White - Non-Hispanic,55 and Older,D Felony,Drug,Trafficking,Parole,6JD,Yes,Yes,Male,D Felony,White,Paroled,1,1,0,4
18062,2014,2017,White - Hispanic,Under 25,C Felony,Drug,Trafficking,Parole,4JD,Yes,Yes,Male,C Felony,Hispanic,Paroled,1,1,0,0
18063,2014,2017,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Public Order,Traffic,Parole,5JD,Yes,No,Female,Aggravated Misdemeanor,White,Paroled,1,0,1,1
18064,2014,2017,Asian or Pacific Islander - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole,5JD,Yes,No,Female,C Felony,Asian or Pacific Islander,Paroled,1,0,1,2
18065,2014,2017,White - Non-Hispanic,35-44,Special Sentence 2005,Violent,Sex,unknown,unknown,Yes,Yes,Male,Sex Offender,White,unknown,1,1,0,2
18066,2014,2017,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Property,Burglary,Parole,5JD,No,Yes,Female,Aggravated Misdemeanor,White,Paroled,0,1,1,1
18067,2014,2017,Black - Non-Hispanic,35-44,D Felony,Public Order,Weapons,unknown,unknown,No,No,Male,D Felony,Black,unknown,0,0,0,2
18068,2014,2017,White - Non-Hispanic,35-44,D Felony,Drug,Drug Possession,Parole,2JD,No,No,Male,D Felony,White,Paroled,0,0,0,2
18069,2014,2017,White - Non-Hispanic,35-44,D Felony,Property,Burglary,Parole,3JD,Yes,No,Male,D Felony,White,Paroled,1,0,0,2
18070,2014,2017,Black - Non-Hispanic,Under 25,D Felony,Property,Theft,unknown,unknown,No,Yes,Female,D Felony,Black,unknown,0,1,1,0
18071,2014,2017,White - Non-Hispanic,35-44,D Felony,Drug,Trafficking,Parole,8JD,No,No,Male,D Felony,White,Paroled,0,0,0,2
18072,2014,2017,White - Non-Hispanic,35-44,D Felony,Drug,Trafficking,Parole,8JD,No,No,Male,D Felony,White,Paroled,0,0,0,2
18073,2014,2017,White - Non-Hispanic,45-54,D Felony,Property,Burglary,Parole,1JD,Yes,No,Male,D Felony,White,Paroled,1,0,0,3
18074,2014,2017,Black - Non-Hispanic,25-34,C Felony,Violent,Sex,unknown,unknown,No,No,Male,C Felony,Black,unknown,0,0,0,1
18075,2014,2017,Black - Non-Hispanic,25-34,C Felony,Violent,Sex,unknown,unknown,No,No,Male,C Felony,Black,unknown,0,0,0,1
18076,2014,2017,Black - Non-Hispanic,25-34,C Felony,Violent,Sex,unknown,unknown,No,No,Male,C Felony,Black,unknown,0,0,0,1
18077,2014,2017,White - Non-Hispanic,25-34,D Felony,Property,Theft,Parole,8JD,Yes,Yes,Male,D Felony,White,Paroled,1,1,0,1
18078,2014,2017,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,8JD,Yes,No,Male,C Felony,White,Paroled,1,0,0,1
18079,2014,2017,Black - Non-Hispanic,Under 25,C Felony,Drug,Trafficking,Parole,7JD,No,No,Male,C Felony,Black,Paroled,0,0,0,0
18080,2014,2017,White - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,2JD,No,No,Male,Felony - Enhancement to Original Penalty,White,Paroled,0,0,0,2
18081,2014,2017,White - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,2JD,No,No,Male,Felony - Enhancement to Original Penalty,White,Paroled,0,0,0,2
18082,2014,2017,White - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,2JD,No,No,Male,Felony - Enhancement to Original Penalty,White,Paroled,0,0,0,2
18083,2014,2017,Black - Non-Hispanic,45-54,D Felony,Property,Burglary,Parole,7JD,No,No,Male,D Felony,Black,Paroled,0,0,0,3
18084,2014,2017,White - Non-Hispanic,45-54,D Felony,Public Order,OWI,Parole,7JD,No,Yes,Female,D Felony,White,Paroled,0,1,1,3
18085,2014,2017,White - Non-Hispanic,45-54,D Felony,Drug,Trafficking,unknown,unknown,No,No,Male,D Felony,White,unknown,0,0,0,3
18086,2014,2017,White - Non-Hispanic,45-54,D Felony,Drug,Trafficking,unknown,unknown,No,No,Male,D Felony,White,unknown,0,0,0,3
18087,2014,2017,White - Non-Hispanic,25-34,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,8JD,No,Yes,Male,Felony - Enhancement to Original Penalty,White,Paroled,0,1,0,1
18088,2014,2017,White - Non-Hispanic,55 and Older,D Felony,Public Order,OWI,Parole,3JD,Yes,No,Male,D Felony,White,Paroled,1,0,0,4
18089,2014,2017,White - Non-Hispanic,45-54,C Felony,Property,Burglary,Parole,5JD,No,No,Female,C Felony,White,Paroled,0,0,1,3
18090,2014,2017,Black - Non-Hispanic,Under 25,C Felony,Drug,Trafficking,unknown,unknown,No,No,Male,C Felony,Black,unknown,0,0,0,0
18091,2014,2017,Black - Non-Hispanic,Under 25,C Felony,Drug,Trafficking,unknown,unknown,No,No,Male,C Felony,Black,unknown,0,0,0,0
18092,2014,2017,Black - Non-Hispanic,Under 25,C Felony,Drug,Trafficking,unknown,unknown,No,No,Male,C Felony,Black,unknown,0,0,0,0
18093,2014,2017,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Violent,Sex,unknown,unknown,Yes,No,Male,Aggravated Misdemeanor,White,unknown,1,0,0,3
18094,2014,2017,White - Non-Hispanic,Under 25,D Felony,Drug,Trafficking,Parole,2JD,Yes,Yes,Male,D Felony,White,Paroled,1,1,0,0
18095,2014,2017,Black - Non-Hispanic,35-44,C Felony,Violent,Other Violent,Parole,5JD,Yes,Yes,Female,C Felony,Black,Paroled,1,1,1,2
18096,2014,2017,White - Non-Hispanic,25-34,D Felony,Drug,Drug Possession,Parole,1JD,Yes,No,Male,D Felony,White,Paroled,1,0,0,1
18097,2014,2017,White - Non-Hispanic,45-54,C Felony,Property,Theft,unknown,unknown,Yes,No,Male,C Felony,White,unknown,1,0,0,3
18098,2014,2017,White - Non-Hispanic,35-44,D Felony,Public Order,OWI,Parole,1JD,Yes,Yes,Male,D Felony,White,Paroled,1,1,0,2
18099,2014,2017,White - Non-Hispanic,35-44,D Felony,Property,Vandalism,Parole,5JD,No,No,Male,D Felony,White,Paroled,0,0,0,2
18100,2014,2017,White - Non-Hispanic,25-34,C Felony,Property,Burglary,Parole,5JD,Yes,No,Male,C Felony,White,Paroled,1,0,0,1
18101,2014,2017,White - Non-Hispanic,35-44,C Felony,Violent,Sex,Parole,7JD,Yes,No,Male,C Felony,White,Paroled,1,0,0,2
18102,2014,2017,Black - Non-Hispanic,25-34,Aggravated Misdemeanor,Property,Vandalism,unknown,unknown,No,Yes,Male,Aggravated Misdemeanor,Black,unknown,0,1,0,1
18103,2014,2017,White - Non-Hispanic,25-34,D Felony,Property,Theft,Parole,1JD,Yes,No,Female,D Felony,White,Paroled,1,0,1,1
18104,2014,2017,White - Hispanic,25-34,C Felony,Drug,Trafficking,unknown,unknown,No,No,Female,C Felony,Hispanic,unknown,0,0,1,1
18105,2014,2017,White - Non-Hispanic,25-34,D Felony,Violent,Assault,Parole,2JD,No,No,Male,D Felony,White,Paroled,0,0,0,1
18106,2014,2017,White - Non-Hispanic,25-34,D Felony,Public Order,OWI,Parole,2JD,Yes,No,Male,D Felony,White,Paroled,1,0,0,1
18107,2014,2017,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Violent,Assault,Parole,7JD,Yes,No,Male,Aggravated Misdemeanor,White,Paroled,1,0,0,2
18108,2014,2017,White - Non-Hispanic,45-54,D Felony,Public Order,OWI,Parole,5JD,Yes,No,Male,D Felony,White,Paroled,1,0,0,3
18109,2014,2017,White - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,unknown,unknown,No,No,Female,D Felony,White,unknown,0,0,1,2
18110,2014,2017,White - Non-Hispanic,25-34,D Felony,Drug,Other Drug,Parole,6JD,No,No,Male,D Felony,White,Paroled,0,0,0,1
18111,2014,2017,Black - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Other,Other Criminal,unknown,unknown,No,No,Male,Felony - Enhancement to Original Penalty,Black,unknown,0,0,0,2
18112,2014,2017,Black - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Other,Other Criminal,unknown,unknown,No,No,Male,Felony - Enhancement to Original Penalty,Black,unknown,0,0,0,2
18113,2014,2017,White - Non-Hispanic,Under 25,D Felony,Property,Vandalism,Parole,6JD,No,Yes,Male,D Felony,White,Paroled,0,1,0,0
18114,2014,2017,White - Non-Hispanic,25-34,D Felony,Public Order,OWI,Parole,5JD,Yes,No,Male,D Felony,White,Paroled,1,0,0,1
18115,2014,2017,White - Non-Hispanic,45-54,B Felony,Drug,Trafficking,Parole,2JD,Yes,No,Male,B Felony,White,Paroled,1,0,0,3
18116,2014,2017,White - Non-Hispanic,25-34,D Felony,Property,Burglary,Parole,7JD,Yes,No,Male,D Felony,White,Paroled,1,0,0,1
18117,2014,2017,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Violent,Sex,unknown,unknown,Yes,No,Male,Aggravated Misdemeanor,White,unknown,1,0,0,0
18118,2014,2017,American Indian or Alaska Native - Non-Hispanic,55 and Older,Aggravated Misdemeanor,Public Order,Alcohol,Parole,3JD,No,Yes,Female,Aggravated Misdemeanor,American Native,Paroled,0,1,1,4
18119,2014,2017,White - Non-Hispanic,35-44,C Felony,Violent,Robbery,unknown,unknown,No,Yes,Male,C Felony,White,unknown,0,1,0,2
18120,2014,2017,White - Non-Hispanic,35-44,D Felony,Violent,Assault,Parole,5JD,Yes,No,Male,D Felony,White,Paroled,1,0,0,2
18121,2014,2017,American Indian or Alaska Native - Non-Hispanic,25-34,D Felony,Drug,Trafficking,Parole,8JD,No,No,Male,D Felony,American Native,Paroled,0,0,0,1
18122,2014,2017,White - Hispanic,25-34,D Felony,Public Order,OWI,Parole,2JD,No,No,Male,D Felony,Hispanic,Paroled,0,0,0,1
18123,2014,2017,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Violent,Other Violent,Parole,1JD,No,No,Male,Aggravated Misdemeanor,White,Paroled,0,0,0,2
18124,2014,2017,White - Non-Hispanic,Under 25,B Felony,Drug,Trafficking,unknown,unknown,No,No,Female,B Felony,White,unknown,0,0,1,0
18125,2014,2017,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Property,Forgery/Fraud,Parole,5JD,Yes,No,Male,Aggravated Misdemeanor,White,Paroled,1,0,0,1
18126,2014,2017,White - Non-Hispanic,45-54,D Felony,Property,Burglary,unknown,unknown,No,No,Male,D Felony,White,unknown,0,0,0,3
18127,2014,2017,White - Non-Hispanic,45-54,D Felony,Property,Burglary,unknown,unknown,No,No,Male,D Felony,White,unknown,0,0,0,3
18128,2014,2017,White - Non-Hispanic,45-54,D Felony,Property,Burglary,unknown,unknown,No,No,Male,D Felony,White,unknown,0,0,0,3
18129,2014,2017,White - Non-Hispanic,45-54,D Felony,Property,Burglary,unknown,unknown,No,No,Male,D Felony,White,unknown,0,0,0,3
18130,2014,2017,White - Hispanic,25-34,Aggravated Misdemeanor,Drug,Other Drug,unknown,unknown,No,No,Male,Aggravated Misdemeanor,Hispanic,unknown,0,0,0,1
18131,2014,2017,Black - Non-Hispanic,45-54,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,8JD,No,Yes,Male,Felony - Enhancement to Original Penalty,Black,Paroled,0,1,0,3
18132,2014,2017,Black - Non-Hispanic,25-34,D Felony,Property,Burglary,unknown,unknown,Yes,No,Male,D Felony,Black,unknown,1,0,0,1
18133,2014,2017,White - Hispanic,35-44,C Felony,Violent,Murder/Manslaughter,unknown,unknown,No,No,Male,C Felony,Hispanic,unknown,0,0,0,2
18134,2014,2017,White - Non-Hispanic,35-44,D Felony,Property,Theft,Parole,7JD,Yes,Yes,Male,D Felony,White,Paroled,1,1,0,2
18135,2014,2017,White - Non-Hispanic,25-34,D Felony,Violent,Assault,unknown,unknown,No,No,Male,D Felony,White,unknown,0,0,0,1
18136,2014,2017,White - Non-Hispanic,25-34,D Felony,Violent,Assault,unknown,unknown,No,No,Male,D Felony,White,unknown,0,0,0,1
18137,2014,2017,White - Non-Hispanic,25-34,D Felony,Violent,Assault,unknown,unknown,No,No,Male,D Felony,White,unknown,0,0,0,1
18138,2014,2017,White - Non-Hispanic,25-34,D Felony,Violent,Assault,unknown,unknown,No,No,Male,D Felony,White,unknown,0,0,0,1
18139,2014,2017,White - Non-Hispanic,25-34,D Felony,Violent,Assault,unknown,unknown,No,No,Male,D Felony,White,unknown,0,0,0,1
18140,2014,2017,White - Non-Hispanic,25-34,D Felony,Violent,Assault,unknown,unknown,No,No,Male,D Felony,White,unknown,0,0,0,1
18141,2014,2017,White - Non-Hispanic,25-34,B Felony,Drug,Trafficking,Parole,5JD,Yes,No,Male,B Felony,White,Paroled,1,0,0,1
18142,2014,2017,Black - Non-Hispanic,Under 25,D Felony,Violent,Assault,Parole,5JD,Yes,Yes,Male,D Felony,Black,Paroled,1,1,0,0
18143,2014,2017,White - Non-Hispanic,Under 25,C Felony,Property,Theft,Parole,1JD,Yes,Yes,Male,C Felony,White,Paroled,1,1,0,0
18144,2014,2017,White - Non-Hispanic,55 and Older,B Felony,Violent,Other Violent,Parole,5JD,No,Yes,Male,B Felony,White,Paroled,0,1,0,4
18145,2014,2017,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole,1JD,No,Yes,Female,C Felony,White,Paroled,0,1,1,2
18146,2014,2017,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole,1JD,No,Yes,Female,C Felony,White,Paroled,0,1,1,2
18147,2014,2017,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,8JD,Yes,No,Male,C Felony,White,Paroled,1,0,0,1
18148,2014,2017,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Violent,Assault,Parole,1JD,No,Yes,Male,Aggravated Misdemeanor,White,Paroled,0,1,0,3
18149,2014,2017,White - Non-Hispanic,45-54,B Felony,Drug,Trafficking,Parole,2JD,No,No,Male,B Felony,White,Paroled,0,0,0,3
18150,2014,2017,White - Non-Hispanic,45-54,B Felony,Drug,Trafficking,Parole,2JD,No,No,Male,B Felony,White,Paroled,0,0,0,3
18151,2014,2017,White - Non-Hispanic,25-34,D Felony,Property,Forgery/Fraud,unknown,unknown,No,Yes,Female,D Felony,White,unknown,0,1,1,1
18152,2014,2017,White - Non-Hispanic,25-34,D Felony,Property,Forgery/Fraud,unknown,unknown,No,Yes,Female,D Felony,White,unknown,0,1,1,1
18153,2014,2017,White - Non-Hispanic,25-34,D Felony,Property,Forgery/Fraud,unknown,unknown,No,Yes,Female,D Felony,White,unknown,0,1,1,1
18154,2014,2017,Black - Non-Hispanic,Under 25,D Felony,Violent,Murder/Manslaughter,unknown,unknown,No,No,Male,D Felony,Black,unknown,0,0,0,0
18155,2014,2017,Black - Non-Hispanic,45-54,Aggravated Misdemeanor,Violent,Assault,unknown,unknown,No,Yes,Female,Aggravated Misdemeanor,Black,unknown,0,1,1,3
18156,2014,2017,White - Non-Hispanic,25-34,D Felony,Public Order,OWI,Parole,5JD,No,No,Female,D Felony,White,Paroled,0,0,1,1
18157,2014,2017,American Indian or Alaska Native - Non-Hispanic,Under 25,D Felony,Drug,Trafficking,Parole,7JD,No,No,Female,D Felony,American Native,Paroled,0,0,1,0
18158,2014,2017,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Public Order,Traffic,unknown,unknown,No,No,Male,Aggravated Misdemeanor,White,unknown,0,0,0,0
18159,2014,2017,Black - Non-Hispanic,25-34,D Felony,Drug,Drug Possession,Parole,5JD,Yes,Yes,Female,D Felony,Black,Paroled,1,1,1,1
18160,2014,2017,Black - Non-Hispanic,45-54,C Felony,Violent,Assault,unknown,unknown,No,No,Male,C Felony,Black,unknown,0,0,0,3
18161,2014,2017,White - Non-Hispanic,25-34,D Felony,Violent,Assault,Parole,1JD,Yes,No,Male,D Felony,White,Paroled,1,0,0,1
18162,2014,2017,Black - Non-Hispanic,Under 25,D Felony,Property,Burglary,Parole,8JD,No,No,Male,D Felony,Black,Paroled,0,0,0,0
18163,2014,2017,White - Non-Hispanic,45-54,D Felony,Drug,Trafficking,unknown,unknown,No,No,Female,D Felony,White,unknown,0,0,1,3
18164,2014,2017,Black - Non-Hispanic,25-34,D Felony,Drug,Drug Possession,unknown,unknown,No,No,Male,D Felony,Black,unknown,0,0,0,1
18165,2014,2017,White - Non-Hispanic,35-44,B Felony,Property,Arson,Parole,4JD,Yes,No,Male,B Felony,White,Paroled,1,0,0,2
18166,2014,2017,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,2JD,No,No,Male,C Felony,White,Paroled,0,0,0,1
18167,2014,2017,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,2JD,No,No,Male,C Felony,White,Paroled,0,0,0,1
18168,2014,2017,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,2JD,No,No,Male,C Felony,White,Paroled,0,0,0,1
18169,2014,2017,White - Non-Hispanic,45-54,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,6JD,Yes,Yes,Male,Felony - Enhancement to Original Penalty,White,Paroled,1,1,0,3
18170,2014,2017,Black - Non-Hispanic,35-44,D Felony,Violent,Assault,Parole,7JD,No,No,Female,D Felony,Black,Paroled,0,0,1,2
18171,2014,2017,White - Non-Hispanic,45-54,C Felony,Drug,Trafficking,Parole,5JD,Yes,No,Male,C Felony,White,Paroled,1,0,0,3
18172,2014,2017,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,1JD,Yes,No,Male,C Felony,White,Paroled,1,0,0,1
18173,2014,2017,White - Hispanic,35-44,D Felony,Public Order,OWI,Parole,1JD,No,No,Male,D Felony,Hispanic,Paroled,0,0,0,2
18174,2014,2017,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole,5JD,Yes,Yes,Male,C Felony,White,Paroled,1,1,0,2
18175,2014,2017,White - Non-Hispanic,35-44,Special Sentence 2005,Violent,Sex,unknown,unknown,Yes,Yes,Male,Sex Offender,White,unknown,1,1,0,2
18176,2014,2017,Black - Non-Hispanic,25-34,Aggravated Misdemeanor,Public Order,Weapons,unknown,unknown,No,No,Male,Aggravated Misdemeanor,Black,unknown,0,0,0,1
18177,2014,2017,White - Non-Hispanic,35-44,D Felony,Property,Theft,Parole,5JD,Yes,No,Male,D Felony,White,Paroled,1,0,0,2
18178,2014,2017,White - Hispanic,25-34,D Felony,Public Order,OWI,unknown,unknown,Yes,No,Male,D Felony,Hispanic,unknown,1,0,0,1
18179,2014,2017,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,7JD,Yes,Yes,Male,C Felony,White,Paroled,1,1,0,1
18180,2014,2017,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Property,Vandalism,Parole,5JD,Yes,Yes,Male,Aggravated Misdemeanor,White,Paroled,1,1,0,3
18181,2014,2017,Black - Non-Hispanic,55 and Older,D Felony,Property,Forgery/Fraud,Parole,6JD,Yes,No,Male,D Felony,Black,Paroled,1,0,0,4
18182,2014,2017,Black - Non-Hispanic,25-34,D Felony,Public Order,Other Public Order,unknown,unknown,No,No,Male,D Felony,Black,unknown,0,0,0,1
18183,2014,2017,Black - Non-Hispanic,25-34,D Felony,Public Order,Other Public Order,unknown,unknown,No,No,Male,D Felony,Black,unknown,0,0,0,1
18184,2014,2017,White - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Parole,1JD,Yes,No,Male,D Felony,White,Paroled,1,0,0,2
